"","NAME","Year","Month","Day","TMAX","TMIN"
"24100","HANOVER, NH US",1959,7,7,71,53
"24101","HANOVER, NH US",1959,7,8,84,47
"24102","HANOVER, NH US",1959,7,9,89,50
"24103","HANOVER, NH US",1959,7,10,86,60
"24104","HANOVER, NH US",1959,7,11,86,63
"24105","HANOVER, NH US",1959,7,12,84,59
"24106","HANOVER, NH US",1959,7,13,84,63
"24107","HANOVER, NH US",1959,7,14,81,61
"24108","HANOVER, NH US",1959,7,15,77,58
"24109","HANOVER, NH US",1959,7,16,85,56
"24110","HANOVER, NH US",1959,7,17,87,58
"24111","HANOVER, NH US",1959,7,18,88,56
"24112","HANOVER, NH US",1959,7,19,88,69
"24113","HANOVER, NH US",1959,7,20,81,64
"24114","HANOVER, NH US",1959,7,21,86,66
"24115","HANOVER, NH US",1959,7,22,86,66
"24116","HANOVER, NH US",1959,7,23,89,64
"24117","HANOVER, NH US",1959,7,24,89,69
"24118","HANOVER, NH US",1959,7,25,76,55
"24119","HANOVER, NH US",1959,7,26,84,51
"24120","HANOVER, NH US",1959,7,27,89,52
"24121","HANOVER, NH US",1959,7,28,92,58
"24122","HANOVER, NH US",1959,7,29,94,60
"24123","HANOVER, NH US",1959,7,30,92,65
"24124","HANOVER, NH US",1959,7,31,88,69
"24125","HANOVER, NH US",1959,8,1,87,58
"24126","HANOVER, NH US",1959,8,2,75,45
"24127","HANOVER, NH US",1959,8,3,81,40
"24128","HANOVER, NH US",1959,8,4,84,45
"24129","HANOVER, NH US",1959,8,5,72,58
"24130","HANOVER, NH US",1959,8,6,68,55
"24131","HANOVER, NH US",1959,8,7,77,60
"24132","HANOVER, NH US",1959,8,8,80,61
"24133","HANOVER, NH US",1959,8,9,76,60
"24134","HANOVER, NH US",1959,8,10,74,63
"24135","HANOVER, NH US",1959,8,11,83,62
"24136","HANOVER, NH US",1959,8,12,86,57
"24137","HANOVER, NH US",1959,8,13,87,58
"24138","HANOVER, NH US",1959,8,14,87,56
"24139","HANOVER, NH US",1959,8,15,93,60
"24140","HANOVER, NH US",1959,8,16,92,66
"24141","HANOVER, NH US",1959,8,17,91,68
"24142","HANOVER, NH US",1959,8,18,87,68
"24143","HANOVER, NH US",1959,8,19,82,58
"24144","HANOVER, NH US",1959,8,20,87,59
"24145","HANOVER, NH US",1959,8,21,87,63
"24146","HANOVER, NH US",1959,8,22,79,64
"24147","HANOVER, NH US",1959,8,23,74,44
"24148","HANOVER, NH US",1959,8,24,64,53
"24149","HANOVER, NH US",1959,8,25,84,53
"24150","HANOVER, NH US",1959,8,26,83,54
"24151","HANOVER, NH US",1959,8,27,89,63
"24152","HANOVER, NH US",1959,8,28,85,65
"24153","HANOVER, NH US",1959,8,29,83,68
"24154","HANOVER, NH US",1959,8,30,71,66
"24155","HANOVER, NH US",1959,8,31,80,64
"24156","HANOVER, NH US",1959,9,1,87,69
"24157","HANOVER, NH US",1959,9,2,79,69
"24158","HANOVER, NH US",1959,9,3,82,65
"24159","HANOVER, NH US",1959,9,4,83,62
"24160","HANOVER, NH US",1959,9,5,83,56
"24161","HANOVER, NH US",1959,9,6,85,55
"24162","HANOVER, NH US",1959,9,7,83,58
"24163","HANOVER, NH US",1959,9,8,90,58
"24164","HANOVER, NH US",1959,9,9,88,68
"24165","HANOVER, NH US",1959,9,10,83,59
"24166","HANOVER, NH US",1959,9,11,72,55
"24167","HANOVER, NH US",1959,9,12,71,40
"24168","HANOVER, NH US",1959,9,13,61,42
"24169","HANOVER, NH US",1959,9,14,58,36
"24170","HANOVER, NH US",1959,9,15,50,39
"24171","HANOVER, NH US",1959,9,16,56,34
"24172","HANOVER, NH US",1959,9,17,56,30
"24173","HANOVER, NH US",1959,9,18,54,38
"24174","HANOVER, NH US",1959,9,19,64,34
"24175","HANOVER, NH US",1959,9,20,70,37
"24176","HANOVER, NH US",1959,9,21,77,45
"24177","HANOVER, NH US",1959,9,22,81,55
"24178","HANOVER, NH US",1959,9,23,83,56
"24179","HANOVER, NH US",1959,9,24,84,60
"24180","HANOVER, NH US",1959,9,25,76,47
"24181","HANOVER, NH US",1959,9,26,69,39
"24182","HANOVER, NH US",1959,9,27,77,41
"24183","HANOVER, NH US",1959,9,28,80,61
"24184","HANOVER, NH US",1959,9,29,79,61
"24185","HANOVER, NH US",1959,9,30,72,63
